表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	时间	表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	
死亡病例讨论记录	参与者-参与的日期时间	participant-participant_date	0.0	949.0	1.0	0.0	0.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	参与者-参与的日期时间	participant-participant_date	0.0	949.0	1.0	0.0	0.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	医疗机构名称	medical_institution_name	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	医疗机构名称	medical_institution_name	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	死亡中医诊断	death_tcm_diagnosis	949.0	0.0	0.0	949.0	1.0	-949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡中医诊断	death_tcm_diagnosis	949.0	0.0	0.0	949.0	1.0	-949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-借鉴的问题	death_case_discussion_note-issue_learning_for_improvement	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡病例讨论记录-借鉴的问题	death_case_discussion_note-issue_learning_for_improvement	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡中医诊断-病名称	death_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡中医诊断-病名称	death_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-入院日期时间	death_case_discussion_note-admission_time	949.0	8.0	0.00842993	0.0	0.0	0.0	0.0	12.0	0.01264489	0.0	0.0	941.0	0.99157007		死亡病例讨论记录	死亡病例讨论记录-入院日期时间	death_case_discussion_note-admission_time	949.0	8.0	0.00842993	0.0	0.0	0.0	0.0	12.0	0.01264489	0.0	0.0	941.0	0.99157007	
死亡病例讨论记录	文档标题	title	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	文档标题	title	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	记录/签发者-记录者姓名	recorders-recorder_name	1898.0	870.0	0.45837724	0.0	0.0	0.0	0.0	1.0	0.00052687	0.0	0.0	1028.0	0.54162276		死亡病例讨论记录	记录/签发者-记录者姓名	recorders-recorder_name	1898.0	870.0	0.45837724	0.0	0.0	0.0	0.0	1.0	0.00052687	0.0	0.0	1028.0	0.54162276	
死亡病例讨论记录	死亡西医诊断-医渡唯一号	death_diagnosis-yidu_pkid	4444.0	43.0	0.00967597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4401.0	0.99032403		死亡病例讨论记录	死亡西医诊断-医渡唯一号	death_diagnosis-yidu_pkid	4477.0	4477.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论详细记录	death_case_discussion_description	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡病例讨论详细记录	death_case_discussion_description	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-死亡病例讨论内容	death_case_discussion_note-death_case_discussion_content	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡病例讨论记录-死亡病例讨论内容	death_case_discussion_note-death_case_discussion_content	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	病历记录编号	medical_record_no	949.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	病历记录编号	medical_record_no	949.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	医疗机构代码	medical_institution_code	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	医疗机构代码	medical_institution_code	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	文档名称	file_name	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	文档名称	file_name	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	参与者-医护人员姓名	participant-name	0.0	949.0	1.0	0.0	0.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	参与者-医护人员姓名	participant-name	0.0	949.0	1.0	0.0	0.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡西医诊断-疾病代码	death_diagnosis-disease_code	4444.0	4444.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡西医诊断-疾病代码	death_diagnosis-disease_code	4477.0	4477.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-汇总死亡讨论意见	death_case_discussion_note-discussion_summary_on_dead_case	949.0	11.0	0.01159115	0.0	0.0	0.0	0.0	805.0	0.84826133	0.0	0.0	938.0	0.98840885		死亡病例讨论记录	死亡病例讨论记录-汇总死亡讨论意见	death_case_discussion_note-discussion_summary_on_dead_case	949.0	11.0	0.01159115	0.0	0.0	0.0	0.0	805.0	0.84826133	0.0	0.0	938.0	0.98840885	
死亡病例讨论记录	患者标示	patient_sn	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	患者标示	patient_sn	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	医渡唯一号	yidu_pkid	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	医渡唯一号	yidu_pkid	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	死亡中医诊断-医渡唯一号	death_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡中医诊断-医渡唯一号	death_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡西医诊断-诊断顺位（从属关系）	death_diagnosis-diagnosis_sequence	4444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4444.0	1.0		死亡病例讨论记录	死亡西医诊断-诊断顺位（从属关系）	death_diagnosis-diagnosis_sequence	4477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4477.0	1.0	
死亡病例讨论记录	死亡病例讨论记录-讨论地点	death_case_discussion_note-discussion_location	949.0	50.0	0.05268704	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	899.0	0.94731296		死亡病例讨论记录	死亡病例讨论记录-讨论地点	death_case_discussion_note-discussion_location	949.0	50.0	0.05268704	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	899.0	0.94731296	
死亡病例讨论记录	死亡病例讨论记录-死亡日期时间	death_case_discussion_note-death_time	949.0	9.0	0.00948367	0.0	0.0	0.0	0.0	889.0	0.93677555	0.0	0.0	940.0	0.99051633		死亡病例讨论记录	死亡病例讨论记录-死亡日期时间	death_case_discussion_note-death_time	949.0	9.0	0.00948367	0.0	0.0	0.0	0.0	889.0	0.93677555	0.0	0.0	940.0	0.99051633	
死亡病例讨论记录	医渡格式术后死亡病例讨论	death_case_discussion_yiduformat	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	医渡格式术后死亡病例讨论	death_case_discussion_yiduformat	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-病历摘要	death_case_discussion_note-medical_history_abstract	949.0	97.0	0.10221286	0.0	0.0	0.0	0.0	31.0	0.03266596	0.0	0.0	852.0	0.89778714		死亡病例讨论记录	死亡病例讨论记录-病历摘要	death_case_discussion_note-medical_history_abstract	949.0	97.0	0.10221286	0.0	0.0	0.0	0.0	31.0	0.03266596	0.0	0.0	852.0	0.89778714	
死亡病例讨论记录	文档提交者ID	submit_doctor_id	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	文档提交者ID	submit_doctor_id	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-记录内容	death_case_discussion_note-record_content	949.0	7.0	0.00737619	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	942.0	0.99262381		死亡病例讨论记录	死亡病例讨论记录-记录内容	death_case_discussion_note-record_content	949.0	7.0	0.00737619	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	942.0	0.99262381	
死亡病例讨论记录	参与者	participant	949.0	0.0	0.0	949.0	1.0	-949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	参与者	participant	949.0	0.0	0.0	949.0	1.0	-949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	记录/签发者-记录者角色	recorders-duties_of_the_recorder	1898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1898.0	1.0		死亡病例讨论记录	记录/签发者-记录者角色	recorders-duties_of_the_recorder	1898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1898.0	1.0	
死亡病例讨论记录	就诊标识	visit_sn	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0		死亡病例讨论记录	就诊标识	visit_sn	949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.0	1.0	
死亡病例讨论记录	死亡病例讨论记录-直接死亡原因	death_case_discussion_note-direct_cause_of_death	949.0	17.0	0.01791359	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	932.0	0.98208641		死亡病例讨论记录	死亡病例讨论记录-直接死亡原因	death_case_discussion_note-direct_cause_of_death	949.0	17.0	0.01791359	0.0	0.0	0.0	0.0	4.0	0.00421496	0.0	0.0	932.0	0.98208641	
死亡病例讨论记录	死亡病例讨论记录-讨论时间	death_case_discussion_note-time	949.0	12.0	0.01264489	0.0	0.0	0.0	0.0	931.0	0.98103267	0.0	0.0	937.0	0.98735511		死亡病例讨论记录	死亡病例讨论记录-讨论时间	death_case_discussion_note-time	949.0	12.0	0.01264489	0.0	0.0	0.0	0.0	931.0	0.98103267	0.0	0.0	937.0	0.98735511	
死亡病例讨论记录	死亡中医诊断-病编码	death_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	死亡中医诊断-病编码	death_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	文档提交者	submit_doctor_name	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	文档提交者	submit_doctor_name	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
死亡病例讨论记录	死亡病例讨论记录-主持人姓名	death_case_discussion_note-host_doctor_name	949.0	24.0	0.02528978	0.0	0.0	0.0	0.0	19.0	0.02002107	0.0	0.0	925.0	0.97471022		死亡病例讨论记录	死亡病例讨论记录-主持人姓名	death_case_discussion_note-host_doctor_name	949.0	24.0	0.02528978	0.0	0.0	0.0	0.0	19.0	0.02002107	0.0	0.0	925.0	0.97471022	
死亡病例讨论记录	死亡西医诊断-疾病名称	death_diagnosis-disease_name	4444.0	43.0	0.00967597	0.0	0.0	0.0	0.0	40.0	0.0090009	0.0	0.0	4401.0	0.99032403		死亡病例讨论记录	死亡西医诊断-疾病名称	death_diagnosis-disease_name	4477.0	44.0	0.00982801	0.0	0.0	0.0	0.0	40.0	0.00893455	0.0	0.0	4433.0	0.99017199	
死亡病例讨论记录	死亡病例讨论记录-主持人总结意见	death_case_discussion_note-host_physician_summary	949.0	16.0	0.01685985	0.0	0.0	0.0	0.0	1.0	0.00105374	0.0	0.0	933.0	0.98314015		死亡病例讨论记录	死亡病例讨论记录-主持人总结意见	death_case_discussion_note-host_physician_summary	949.0	16.0	0.01685985	0.0	0.0	0.0	0.0	1.0	0.00105374	0.0	0.0	933.0	0.98314015	
死亡病例讨论记录	死亡病例讨论记录-参加人员名单	death_case_discussion_note-participants_list	949.0	795.0	0.83772392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.16227608		死亡病例讨论记录	死亡病例讨论记录-参加人员名单	death_case_discussion_note-participants_list	949.0	795.0	0.83772392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.16227608	
死亡病例讨论记录	文档提交时间	submit_datetime	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		死亡病例讨论记录	文档提交时间	submit_datetime	949.0	949.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院中医诊断-病编码	discharge_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-病编码	discharge_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院中医诊断-病名称	discharge_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-病名称	discharge_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	文档名称	file_name	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	文档名称	file_name	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	出院中医诊断-医渡唯一号	discharge_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-医渡唯一号	discharge_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	文档提交者ID	submit_doctor_id	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	文档提交者ID	submit_doctor_id	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-手术切口类别	operation_anaethesia-surgical_incision_type	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-手术切口类别	operation_anaethesia-surgical_incision_type	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院西医诊断-疾病名称	discharge_diagnosis-disease_name	101136.0	34627.0	0.34238056	0.0	0.0	0.0	0.0	250.0	0.00247192	0.0	0.0	66509.0	0.65761944		出院小结	出院西医诊断-疾病名称	discharge_diagnosis-disease_name	101301.0	34628.0	0.34183276	0.0	0.0	0.0	0.0	251.0	0.00247776	0.0	0.0	66673.0	0.65816724	
出院小结	入院中医诊断-证编码	admission_tcm_diagnosis-tcm_symptom_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-证编码	admission_tcm_diagnosis-tcm_symptom_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	入院中医诊断-医渡唯一号	admission_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-医渡唯一号	admission_tcm_diagnosis-yidu_pkid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	病程记录编号	medical_record_no	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	0.0	0.0	61091.0	1.0		出院小结	病程记录编号	medical_record_no	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	0.0	0.0	61091.0	1.0	
出院小结	文档标题	title	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	文档标题	title	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	入院中医诊断	admission_tcm_diagnosis	61091.0	0.0	0.0	61091.0	1.0	-61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断	admission_tcm_diagnosis	61091.0	0.0	0.0	61091.0	1.0	-61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	医渡唯一号	yidu_pkid	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	医渡唯一号	yidu_pkid	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	手术麻醉-麻醉方法	operation_anaethesia-type_of_anesthesia	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-麻醉方法	operation_anaethesia-type_of_anesthesia	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	入院中医诊断-诊断顺位（从属关系）	admission_tcm_diagnosis-diagnosis_sequence	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-诊断顺位（从属关系）	admission_tcm_diagnosis-diagnosis_sequence	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结-出院医嘱	discharge_summary-discharge_order	61091.0	35179.0	0.57584587	0.0	0.0	0.0	0.0	4.0	6.548e-05	0.0	0.0	25912.0	0.42415413		出院小结	出院小结-出院医嘱	discharge_summary-discharge_order	61091.0	35179.0	0.57584587	0.0	0.0	0.0	0.0	4.0	6.548e-05	0.0	0.0	25912.0	0.42415413	
出院小结	就诊标识	visit_sn	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	就诊标识	visit_sn	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	活动记录状态	record_status	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	活动记录状态	record_status	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	入院西医诊断-疾病代码	admission_diagnosis-disease_code	84549.0	84549.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院西医诊断-疾病代码	admission_diagnosis-disease_code	84571.0	84571.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院西医诊断-疾病代码	discharge_diagnosis-disease_code	101136.0	101136.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院西医诊断-疾病代码	discharge_diagnosis-disease_code	101301.0	101301.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-手术切口愈合等级	operation_anaethesia-surgical_incision_healing_grade	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-手术切口愈合等级	operation_anaethesia-surgical_incision_healing_grade	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院中医诊断-证名称	discharge_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-证名称	discharge_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-手术过程	operation_anaethesia-surgery_process	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-手术过程	operation_anaethesia-surgery_process	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院西医诊断-诊断顺位（从属关系）	discharge_diagnosis-diagnosis_sequence	101136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101136.0	1.0		出院小结	出院西医诊断-诊断顺位（从属关系）	discharge_diagnosis-diagnosis_sequence	101301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101301.0	1.0	
出院小结	入院西医诊断-医渡唯一号	admission_diagnosis-yidu_pkid	84549.0	39947.0	0.47247158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44602.0	0.52752842		出院小结	入院西医诊断-医渡唯一号	admission_diagnosis-yidu_pkid	84571.0	84571.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	医渡格式出院小结	discharge_summary_yiduformat	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	医渡格式出院小结	discharge_summary_yiduformat	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	记录/签发者-记录者角色	recorders-duties_of_the_recorder	122182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122182.0	1.0		出院小结	记录/签发者-记录者角色	recorders-duties_of_the_recorder	122182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122182.0	1.0	
出院小结	医疗机构代码	medical_institution_code	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	医疗机构代码	medical_institution_code	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	出院中医诊断-证编码	discharge_tcm_diagnosis-tcm_symptom_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-证编码	discharge_tcm_diagnosis-tcm_symptom_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结详细记录	discharge_summary_description	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院小结详细记录	discharge_summary_description	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	医疗机构名称	medical_institution_name	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	医疗机构名称	medical_institution_name	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	手术麻醉-医渡唯一号	operation_anaethesia-yidu_pkid	16257.0	150.0	0.00922679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16107.0	0.99077321		出院小结	手术麻醉-医渡唯一号	operation_anaethesia-yidu_pkid	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结-检查结果	discharge_summary-exam_result	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院小结-检查结果	discharge_summary-exam_result	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	患者标示	patient_sn	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0		出院小结	患者标示	patient_sn	61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61091.0	1.0	
出院小结	出院小结-出院日期时间	discharge_summary-discharge_time	61091.0	35004.0	0.57298129	0.0	0.0	0.0	0.0	26022.0	0.42595472	0.0	0.0	26087.0	0.42701871		出院小结	出院小结-出院日期时间	discharge_summary-discharge_time	61091.0	35004.0	0.57298129	0.0	0.0	0.0	0.0	26022.0	0.42595472	0.0	0.0	26087.0	0.42701871	
出院小结	入院西医诊断-疾病名称	admission_diagnosis-disease_name	84549.0	39947.0	0.47247158	0.0	0.0	0.0	0.0	136.0	0.00160853	0.0	0.0	44602.0	0.52752842		出院小结	入院西医诊断-疾病名称	admission_diagnosis-disease_name	84571.0	39947.0	0.47234868	0.0	0.0	0.0	0.0	138.0	0.00163177	0.0	0.0	44624.0	0.52765132	
出院小结	入院中医诊断-病编码	admission_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-病编码	admission_tcm_diagnosis-tcm_disease_code	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	文档提交时间	submit_datetime	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	文档提交时间	submit_datetime	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
